STATEFP,COUNTYFP,TRACTCE,GEOID,NAMELSAD,STCOUFP,FULLNAME,COUNAME,STNAME,STCOUNAME,Low_Response_Score,Mail_Return_Rate_CEN_2010,Tot_Population_ACS_12_16,Tot_Population_ACSMOE_12_16,Med_HHD_Inc_ACS_12_16,Med_HHD_Inc_ACSMOE_12_16,pct_Pop_under_5_ACS_12_16,pct_Pop_under_5_ACSMOE_12_16,pct_Pop_18_24_ACS_12_16,pct_Pop_18_24_ACSMOE_12_16,pct_Pop_65plus_ACS_12_16,pct_Pop_65plus_ACSMOE_12_16,pct_Prs_Blw_Pov_Lev_ACS_12_16,pct_Prs_Blw_Pov_Lev_ACSMOE_12_16,pct_Not_HS_Grad_ACS_12_16,pct_Not_HS_Grad_ACSMOE_12_16,pct_NH_Blk_alone_ACS_12_16,pct_NH_Blk_alone_ACSMOE_12_16,pct_NH_White_alone_ACS_12_16,pct_NH_White_alone_ACSMOE_12_16,pct_Hispanic_ACS_12_16,pct_Hispanic_ACSMOE_12_16,pct_NH_AIAN_alone_ACS_12_16,pct_NH_AIAN_alone_ACSMOE_12_16,pct_NH_Asian_alone_ACS_12_16,pct_NH_Asian_alone_ACSMOE_12_16,pct_NH_NHOPI_alone_ACS_12_16,pct_NH_NHOPI_alone_ACSMOE_12_16,pct_NH_SOR_alone_ACS_12_16,pct_NH_SOR_alone_ACSMOE_12_16,pct_Born_foreign_ACS_12_16,pct_Born_foreign_ACSMOE_12_16,pct_ENG_VW_ACS_12_16,pct_ENG_VW_ACSMOE_12_16,pct_Age5p_Spanish_ACS_12_16,pct_Age5p_Spanish_ACSMOE_12_16,pct_Age5p_Russian_ACS_12_16,pct_Age5p_Russian_ACSMOE_12_16,pct_Age5p_Chinese_ACS_12_16,pct_Age5p_Chinese_ACSMOE_12_16,pct_Age5p_Korean_ACS_12_16,pct_Age5p_Korean_ACSMOE_12_16,pct_Age5p_Vietnames_ACS_12_16,pct_Age5p_Vietnames_ACSMOE_12_16,pct_Age5p_Tagalog_ACS_12_16,pct_Age5p_Tagalog_ACSMOE_12_16,pct_Age5p_Arabic_ACS_12_16,pct_Age5p_Arabic_ACSMOE_12_16,Tot_Housing_Units_ACS_12_16,Tot_Housing_Units_ACSMOE_12_16,Tot_Occp_Units_ACS_12_16,Tot_Occp_Units_ACSMOE_12_16,pct_Renter_Occp_HU_ACS_12_16,pct_Renter_Occp_HU_ACSMOE_12_16,pct_Rel_Under_6_ACS_12_16,pct_Rel_Under_6_ACSMOE_12_16,pct_Diff_HU_1yr_Ago_ACS_12_16,pct_Diff_HU_1yr_Ago_ACSMOE_12_16,pct_Vacant_Units_ACS_12_16,pct_Vacant_Units_ACSMOE_12_16,pct_MLT_U10p_ACS_12_16,pct_MLT_U10p_ACSMOE_12_16,pcat_all,pcat_10x1,OBJECTID
48,29,140900,48029140900,Census Tract 1409,48029,"Census Tract 1409, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",25.3,81.4,2083,205,30884.0,4605.0,6.87,2.65,8.59,2.55,14.16,1.18,27.7,9.76,27.84,7.13,0.19,0.34,10.8,5.32,88.81,5.49,0.0,0.62,0.19,0.34,0.0,0.62,0.0,0.62,15.31,6.75,11.32,6.19,17.63,6.35,0.0,0.67,0.0,0.67,0.0,0.67,0.0,0.67,0.0,0.67,0.0,0.67,746,29,689,46,32.95,8.58,24.59,11.35,12.95,9.05,7.64,5.22,0.54,2.01,3.0,3.0,2030
48,29,141000,48029141000,Census Tract 1410,48029,"Census Tract 1410, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",30.7,70.4,3612,391,23458.0,3998.0,8.44,4.81,10.27,2.92,8.58,1.61,38.87,8.2,29.5,6.9,4.68,2.16,5.29,2.28,88.7,6.31,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,8.89,2.89,8.6,4.28,14.54,4.45,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,0.0,0.39,1389,45,1325,68,64.53,6.02,21.42,10.2,26.24,6.6,4.61,3.67,5.62,4.46,3.0,2.0,2031
48,61,11901,48061011901,Census Tract 119.01,48061,"Census Tract 119.01, Cameron County, TX",Cameron County,Texas,"Cameron County, Texas",27.7,70.4,5468,662,34241.0,5515.0,9.11,3.33,7.61,2.91,14.52,3.68,25.95,10.05,24.52,6.02,0.0,0.33,11.32,3.39,86.41,5.08,0.0,0.33,2.27,1.04,0.0,0.33,0.0,0.33,13.88,4.68,12.46,6.1,18.17,5.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,2121,254,1718,243,42.55,9.21,30.64,10.24,11.64,5.01,19.0,6.99,2.4,2.48,3.0,3.0,2048
48,419,950600,48419950600,Census Tract 9506,48419,"Census Tract 9506, Shelby County, TX",Shelby County,Texas,"Shelby County, Texas",21.1,81.5,2878,346,47063.0,10192.0,5.59,3.8,6.05,3.61,15.98,3.74,23.18,8.45,16.64,5.48,23.18,4.73,69.74,4.66,6.88,5.04,0.0,0.45,0.0,0.45,0.0,0.45,0.0,0.45,2.95,2.2,0.7,1.57,1.84,1.31,0.0,0.48,0.0,0.48,0.0,0.48,0.0,0.48,0.0,0.48,0.0,0.48,2068,114,1143,137,22.22,9.07,13.11,8.29,15.5,8.66,44.73,5.41,0.0,0.63,3.0,2.0,2059
48,419,950500,48419950500,Census Tract 9505,48419,"Census Tract 9505, Shelby County, TX",Shelby County,Texas,"Shelby County, Texas",21.0,81.2,3108,394,45473.0,6649.0,8.11,3.22,4.34,2.28,12.16,2.64,13.7,6.28,15.74,6.32,4.76,4.53,86.81,15.34,6.72,6.02,0.0,0.42,0.0,0.42,0.93,1.48,0.0,0.42,4.95,5.14,0.0,1.25,0.46,0.63,0.0,0.46,0.0,0.46,0.0,0.46,0.0,0.46,0.0,0.46,0.0,0.46,1290,99,1037,110,23.43,10.61,24.75,10.25,12.8,6.81,19.61,7.29,0.0,1.01,4.0,3.0,2060
48,419,950100,48419950100,Census Tract 9501,48419,"Census Tract 9501, Shelby County, TX",Shelby County,Texas,"Shelby County, Texas",23.4,65.1,5389,510,39798.0,5819.0,6.74,2.42,12.4,3.31,14.86,2.7,20.62,4.96,21.55,4.66,15.74,4.04,68.31,3.34,14.9,5.02,0.46,0.57,0.0,0.33,0.0,0.33,0.0,0.33,7.89,3.64,0.49,1.15,5.03,2.5,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,2289,137,1820,168,25.6,4.84,21.0,6.0,11.49,3.41,20.49,4.56,0.22,0.87,3.0,1.0,2061
48,419,950400,48419950400,Census Tract 9504,48419,"Census Tract 9504, Shelby County, TX",Shelby County,Texas,"Shelby County, Texas",24.4,73.5,5471,206,23140.0,2762.0,8.99,2.19,7.79,2.85,20.38,3.67,26.82,12.1,30.72,9.32,33.67,5.67,33.67,7.11,28.15,6.98,0.0,0.33,4.51,3.54,0.0,0.33,0.0,0.33,16.51,4.53,4.71,3.42,10.68,3.81,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,0.0,0.36,2504,320,2124,296,41.57,8.13,29.94,13.88,27.94,9.98,15.18,5.41,0.6,1.12,3.0,2.0,2062
48,61,10800,48061010800,Census Tract 108,48061,"Census Tract 108, Cameron County, TX",Cameron County,Texas,"Cameron County, Texas",31.1,71.9,7393,867,30803.0,5722.0,13.7,5.0,9.93,3.22,8.95,1.81,45.94,11.15,20.6,5.72,0.19,0.35,20.71,5.7,79.05,6.64,0.05,0.09,0.0,0.24,0.0,0.24,0.0,0.24,8.74,3.95,12.16,6.21,17.73,6.07,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,2805,132,2320,200,62.11,6.92,34.04,11.71,18.21,7.56,17.29,7.48,19.43,7.07,4.0,3.0,2123
48,201,530900,48201530900,Census Tract 5309,48201,"Census Tract 5309, Harris County, TX",Harris County,Texas,"Harris County, Texas",21.2,85.3,4420,392,64566.0,20239.0,12.26,3.92,6.13,2.64,14.82,2.53,13.39,8.05,13.63,4.9,7.51,5.41,52.08,4.82,38.44,9.35,0.0,0.29,1.33,1.65,0.0,0.29,0.0,0.29,17.99,5.71,12.55,6.85,16.19,5.98,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,1795,73,1593,111,35.91,6.17,32.37,10.37,17.09,8.09,11.25,6.28,15.88,7.1,4.0,4.0,2127
48,201,531100,48201531100,Census Tract 5311,48201,"Census Tract 5311, Harris County, TX",Harris County,Texas,"Harris County, Texas",16.5,82.7,2849,181,101188.0,26026.0,8.18,2.94,0.84,0.91,10.74,1.73,2.88,2.27,8.2,3.8,0.0,0.46,72.27,3.7,26.08,4.18,0.0,0.46,1.3,2.07,0.0,0.46,0.0,0.46,12.74,5.81,2.86,3.44,3.94,2.89,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,1282,66,1189,79,13.2,5.82,22.88,7.29,7.69,4.32,7.25,5.37,1.48,2.1,5.0,5.0,2128
48,141,4312,48141004312,Census Tract 43.12,48141,"Census Tract 43.12, El Paso County, TX",El Paso County,Texas,"El Paso County, Texas",26.7,79.9,5370,879,37347.0,17166.0,9.53,3.48,11.14,5.3,15.72,2.46,18.41,8.65,17.65,7.11,2.81,2.26,13.13,3.31,83.69,10.01,0.28,0.46,0.0,0.34,0.0,0.34,0.0,0.34,15.07,5.73,11.55,6.61,14.72,6.1,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,0.0,0.37,2154,49,1982,144,47.88,8.06,30.87,13.05,19.15,8.42,7.99,6.54,16.39,6.81,4.0,3.0,2191
48,445,950100,48445950100,Census Tract 9501,48445,"Census Tract 9501, Terry County, TX",Terry County,Texas,"Terry County, Texas",24.6,77.7,2446,251,54286.0,8875.0,10.02,3.53,6.99,3.36,12.02,3.07,13.15,5.82,27.24,4.53,0.94,1.26,53.68,7.52,44.32,8.18,0.29,0.41,0.0,0.53,0.0,0.53,0.0,0.53,15.25,4.61,8.03,3.57,9.04,3.79,0.0,0.59,0.0,0.59,0.0,0.59,0.0,0.59,0.0,0.59,0.0,0.59,1074,144,822,123,28.59,5.61,29.68,7.63,18.84,7.41,23.46,5.06,2.05,2.31,3.0,1.0,2257
48,445,950400,48445950400,Census Tract 9504,48445,"Census Tract 9504, Terry County, TX",Terry County,Texas,"Terry County, Texas",21.8,81.9,7453,359,39633.0,4212.0,7.55,1.97,9.73,1.76,17.21,1.55,11.72,4.81,27.38,4.68,3.97,1.08,46.41,2.63,49.47,4.02,0.15,0.23,0.0,0.24,0.0,0.24,0.0,0.24,8.4,3.56,9.17,4.37,14.34,4.35,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,0.0,0.26,3000,155,2714,194,30.07,5.84,21.74,8.31,17.39,5.72,9.53,4.64,4.27,2.59,2.0,1.0,2258
48,101,950100,48101950100,Census Tract 9501,48101,"Census Tract 9501, Cottle County, TX",Cottle County,Texas,"Cottle County, Texas",20.9,73.6,1560,116,33750.0,4521.0,9.62,2.79,6.67,5.62,28.65,5.15,25.05,8.88,27.76,7.26,15.06,9.42,54.81,8.14,28.59,7.92,0.06,0.26,0.0,0.83,0.0,0.83,0.0,0.83,4.62,3.12,7.07,4.2,5.11,2.52,0.0,0.92,0.0,0.92,0.0,0.92,0.0,0.92,0.0,0.92,0.0,0.92,1051,84,679,73,33.14,9.83,24.08,11.46,16.2,5.91,35.39,4.63,2.85,3.7,3.0,1.0,2386
48,201,554700,48201554700,Census Tract 5547,48201,"Census Tract 5547, Harris County, TX",Harris County,Texas,"Harris County, Texas",16.7,77.9,7837,505,100599.0,16296.0,5.1,1.86,7.81,2.53,10.92,1.43,3.08,2.69,1.48,1.02,4.11,2.0,71.07,3.02,12.3,3.71,0.0,0.23,9.75,3.15,0.0,0.23,0.0,0.23,15.84,3.28,0.99,1.37,0.38,0.43,0.0,0.24,0.46,0.5,0.0,0.24,1.56,1.79,0.0,0.24,0.56,0.81,2918,35,2838,91,20.54,5.1,20.51,6.3,16.05,5.27,2.74,3.02,14.29,5.79,5.0,5.0,2418
48,201,555000,48201555000,Census Tract 5550,48201,"Census Tract 5550, Harris County, TX",Harris County,Texas,"Harris County, Texas",19.3,77.1,7825,526,80787.0,5425.0,5.42,2.43,14.08,5.62,10.73,2.86,7.45,5.74,12.68,4.34,9.42,3.83,58.79,1.93,22.95,5.22,0.0,0.23,6.01,1.56,0.0,0.23,0.51,0.91,12.88,4.0,2.86,3.39,3.63,2.75,0.0,0.24,1.54,1.28,0.0,0.24,0.54,0.89,0.0,0.24,0.0,0.24,2706,77,2657,102,21.34,7.6,23.19,10.18,10.12,4.67,1.81,2.77,3.36,3.18,5.0,5.0,2419
48,201,555100,48201555100,Census Tract 5551,48201,"Census Tract 5551, Harris County, TX",Harris County,Texas,"Harris County, Texas",18.0,77.3,9360,608,75867.0,10983.0,8.22,2.3,9.15,2.4,9.79,1.14,7.47,5.22,10.65,3.05,11.21,3.15,50.02,4.55,23.76,2.99,4.05,5.57,8.89,1.9,0.0,0.19,0.54,0.85,14.87,3.65,5.49,3.62,4.59,2.18,0.0,0.21,1.27,1.27,0.0,0.21,0.0,0.21,0.0,0.21,0.0,0.21,3107,77,3061,101,15.71,5.6,26.49,9.3,10.49,6.29,1.48,2.38,0.0,0.58,5.0,5.0,2420
48,201,241000,48201241000,Census Tract 2410,48201,"Census Tract 2410, Harris County, TX",Harris County,Texas,"Harris County, Texas",21.8,73.4,9093,588,62591.0,9899.0,9.15,2.27,7.74,2.55,9.68,2.28,6.5,4.48,12.88,7.3,20.05,4.05,42.55,3.52,34.05,2.79,0.19,0.29,1.2,0.99,0.0,0.2,0.0,0.2,11.6,4.14,2.19,2.19,7.43,3.85,0.0,0.22,0.35,0.52,0.0,0.22,0.0,0.22,0.0,0.22,0.0,0.22,3038,35,2825,150,25.13,6.99,28.14,9.49,13.15,7.37,7.01,4.74,1.48,1.55,5.0,4.0,2421
48,201,522000,48201522000,Census Tract 5220,48201,"Census Tract 5220, Harris County, TX",Harris County,Texas,"Harris County, Texas",26.4,83.1,4777,494,45190.0,7034.0,6.22,3.78,11.26,3.67,16.58,2.4,21.85,9.68,16.2,5.04,6.09,4.6,29.6,3.63,60.21,8.88,0.0,0.27,2.87,1.65,0.0,0.27,0.0,0.27,30.21,5.85,16.26,6.21,24.17,7.25,0.0,0.29,0.49,0.56,0.0,0.29,0.0,0.29,0.0,0.29,0.0,0.29,2202,34,1937,127,65.57,5.42,24.73,10.17,32.59,9.62,12.03,5.58,54.22,9.96,4.0,3.0,2422
48,85,31633,48085031633,Census Tract 316.33,48085,"Census Tract 316.33, Collin County, TX",Collin County,Texas,"Collin County, Texas",16.2,82.8,4126,284,93221.0,10986.0,8.56,2.4,9.48,2.53,11.51,1.55,4.23,3.21,1.92,1.21,14.59,9.79,59.84,4.7,16.29,2.68,0.29,0.36,7.97,4.25,0.15,0.24,0.0,0.32,13.04,3.55,5.72,3.9,0.0,0.34,0.66,0.82,2.12,1.85,0.0,0.34,0.13,0.21,0.0,0.34,0.0,0.34,1461,35,1433,55,21.35,5.66,25.23,8.72,6.59,3.15,1.92,2.81,0.96,1.78,5.0,5.0,2470
48,85,31634,48085031634,Census Tract 316.34,48085,"Census Tract 316.34, Collin County, TX",Collin County,Texas,"Collin County, Texas",20.4,77.3,3359,312,63972.0,12885.0,4.53,2.31,6.49,2.92,13.34,1.71,5.06,3.54,10.0,4.17,6.07,3.53,54.3,8.01,25.72,8.82,0.0,0.39,9.85,4.49,0.0,0.39,0.0,0.39,26.5,9.17,12.73,7.1,10.91,6.69,0.0,0.41,2.43,2.7,0.0,0.41,0.0,0.41,0.0,0.41,4.24,3.31,1292,32,1249,58,32.75,8.76,13.79,7.13,16.79,7.38,3.33,3.64,12.93,6.49,5.0,5.0,2471
48,201,423600,48201423600,Census Tract 4236,48201,"Census Tract 4236, Harris County, TX",Harris County,Texas,"Harris County, Texas",25.6,82.1,7418,909,52974.0,13872.0,5.8,4.02,14.24,3.81,10.08,2.53,12.79,8.32,18.06,5.86,49.42,5.18,17.03,9.05,25.55,12.33,0.0,0.24,7.6,3.92,0.0,0.24,0.0,0.24,25.9,6.46,4.78,3.64,9.65,4.5,0.0,0.26,0.0,0.26,0.0,0.26,2.36,3.17,1.33,0.95,0.37,0.56,2469,210,2321,205,24.86,8.6,14.61,7.85,6.77,4.25,5.99,4.87,6.28,4.67,4.0,4.0,2479
48,113,11401,48113011401,Census Tract 114.01,48113,"Census Tract 114.01, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",33.7,67.7,4858,478,24524.0,4705.0,9.72,2.74,12.66,3.16,7.62,1.23,35.27,6.8,22.54,5.02,79.25,2.58,3.38,1.21,14.35,5.74,0.41,0.47,0.0,0.27,0.0,0.27,0.0,0.27,6.88,2.8,5.74,3.07,7.8,3.42,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,2042,65,1776,120,67.74,7.1,40.49,10.89,14.11,6.5,13.03,4.58,17.48,4.91,2.0,2.0,2480
48,61,13902,48061013902,Census Tract 139.02,48061,"Census Tract 139.02, Cameron County, TX",Cameron County,Texas,"Cameron County, Texas",30.9,70.9,4033,511,22621.0,8078.0,7.86,3.51,14.83,3.41,13.91,1.85,42.97,10.78,54.81,4.12,0.0,0.32,0.57,0.94,99.43,1.09,0.0,0.32,0.0,0.32,0.0,0.32,0.0,0.32,30.3,5.18,28.85,8.12,42.68,6.84,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,0.0,0.35,1186,83,1109,93,42.65,9.44,18.65,8.82,13.02,7.79,6.49,6.81,0.51,1.35,3.0,3.0,2561
48,61,14100,48061014100,Census Tract 141,48061,"Census Tract 141, Cameron County, TX",Cameron County,Texas,"Cameron County, Texas",30.6,70.1,12783,1152,28839.0,5453.0,9.52,2.81,8.87,2.25,6.57,1.2,34.25,7.84,52.92,4.44,0.0,0.16,4.0,2.27,96.0,2.76,0.0,0.16,0.0,0.16,0.0,0.16,0.0,0.16,24.25,2.34,14.87,6.73,37.2,4.21,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.17,0.0,0.17,3139,149,2864,198,16.03,6.01,33.92,9.04,5.84,3.38,8.76,4.28,0.0,0.64,3.0,2.0,2562
48,61,10201,48061010201,Census Tract 102.01,48061,"Census Tract 102.01, Cameron County, TX",Cameron County,Texas,"Cameron County, Texas",28.0,81.0,2388,249,42844.0,11439.0,11.39,3.13,11.47,4.01,8.17,2.41,26.57,10.83,28.16,7.11,0.0,0.54,13.65,6.16,86.35,5.82,0.0,0.54,0.0,0.54,0.0,0.54,0.0,0.54,9.59,3.68,12.68,7.84,19.94,6.76,0.0,0.61,0.0,0.61,0.0,0.61,0.0,0.61,0.0,0.61,0.0,0.61,711,55,631,58,18.86,7.73,34.65,11.07,1.84,1.96,11.25,6.41,0.0,1.83,2.0,1.0,2563
48,113,16621,48113016621,Census Tract 166.21,48113,"Census Tract 166.21, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",28.3,73.5,5970,512,56075.0,8024.0,7.89,3.02,7.67,3.15,6.21,2.39,24.28,8.52,16.74,5.64,61.74,4.56,10.45,3.14,25.78,5.08,1.17,1.76,0.0,0.3,0.0,0.3,0.0,0.3,7.09,3.57,8.18,5.54,12.37,6.1,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,0.0,0.33,2179,115,1956,139,45.55,8.83,29.89,10.15,9.54,5.15,10.23,5.43,1.88,2.25,5.0,4.0,2610
48,113,16623,48113016623,Census Tract 166.23,48113,"Census Tract 166.23, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",25.7,77.3,6288,586,64826.0,15848.0,8.99,2.47,7.87,3.26,5.69,1.33,9.95,4.27,14.08,5.76,57.52,7.7,11.05,2.19,24.44,5.36,0.1,0.16,1.77,1.36,0.17,0.29,3.09,4.46,9.34,3.7,6.27,4.26,11.64,5.31,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.28,0.35,0.0,0.31,1985,111,1867,133,20.09,6.43,29.76,9.97,15.03,7.87,5.94,4.22,0.2,1.01,5.0,4.0,2611
48,113,18142,48113018142,Census Tract 181.42,48113,"Census Tract 181.42, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",14.7,82.5,3340,279,62563.0,20824.0,6.32,3.01,9.85,4.11,8.41,2.66,10.96,9.81,13.41,6.29,14.97,7.5,41.08,5.59,29.61,3.75,0.0,0.39,5.81,3.92,0.0,0.39,0.0,0.39,18.98,5.4,7.77,5.48,11.95,3.05,0.0,0.42,0.0,0.42,0.0,0.42,0.0,0.42,0.89,1.34,0.42,0.7,1145,77,1145,77,24.72,9.55,22.59,10.72,15.02,9.51,0.0,1.14,0.0,1.14,5.0,5.0,2612
48,113,18141,48113018141,Census Tract 181.41,48113,"Census Tract 181.41, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",29.5,65.7,4203,577,37064.0,5496.0,12.59,4.76,7.14,2.93,7.07,1.53,19.49,7.56,14.18,5.1,29.43,10.02,42.35,4.26,24.58,7.43,0.07,0.12,1.28,1.13,0.0,0.31,0.31,0.5,7.71,2.96,5.79,4.12,6.02,3.87,0.0,0.35,0.57,0.98,0.35,0.6,0.0,0.35,0.0,0.35,0.0,0.35,2182,77,1812,137,90.56,4.14,34.06,12.48,35.74,10.36,16.96,5.84,52.52,8.27,4.0,3.0,2613
48,113,18137,48113018137,Census Tract 181.37,48113,"Census Tract 181.37, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",22.4,78.7,3850,350,58083.0,9182.0,7.92,2.82,9.14,3.62,9.32,1.67,6.08,3.33,12.2,4.03,21.43,5.29,36.26,3.74,17.48,4.31,0.34,0.39,22.49,5.34,0.0,0.34,0.78,1.09,24.86,3.58,5.05,4.17,5.5,2.23,0.0,0.37,0.0,0.37,0.71,1.1,0.76,0.84,1.02,1.04,0.28,0.42,1534,45,1386,87,42.42,7.55,23.29,7.44,20.67,7.41,9.65,5.14,13.62,5.79,5.0,5.0,2614
48,113,18138,48113018138,Census Tract 181.38,48113,"Census Tract 181.38, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",28.4,70.6,4933,417,44324.0,3268.0,6.12,3.45,18.37,5.19,5.15,1.5,13.76,5.49,10.75,3.05,31.02,7.29,26.58,2.98,25.36,7.53,0.0,0.26,14.43,3.35,0.51,0.81,0.0,0.26,17.94,4.64,5.19,3.15,3.82,2.44,0.0,0.28,0.0,0.28,0.0,0.28,0.54,0.69,0.0,0.28,0.17,0.28,1991,47,1964,63,79.68,4.46,19.76,8.44,28.87,7.11,1.36,2.16,44.55,8.22,4.0,4.0,2615
48,113,18139,48113018139,Census Tract 181.39,48113,"Census Tract 181.39, Dallas County, TX",Dallas County,Texas,"Dallas County, Texas",19.7,79.4,8078,460,67898.0,8094.0,6.5,3.02,13.41,3.38,12.09,2.29,11.62,7.11,16.0,5.36,14.2,2.94,46.16,3.35,27.89,7.41,0.0,0.22,9.88,4.06,0.71,1.05,0.62,1.03,15.54,4.48,6.96,3.65,3.36,2.17,0.0,0.24,0.9,1.03,0.0,0.24,5.11,3.44,0.21,0.33,0.0,0.24,2595,68,2513,108,22.28,6.25,21.09,9.54,13.19,5.88,3.16,3.31,3.58,2.62,5.0,5.0,2616
48,29,121606,48029121606,Census Tract 1216.06,48029,"Census Tract 1216.06, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",21.2,74.6,4856,452,58330.0,5540.0,4.55,2.27,11.26,4.6,18.78,3.32,6.63,5.28,7.24,4.3,11.41,5.75,51.83,8.22,28.64,6.23,0.0,0.27,5.48,3.92,0.0,0.27,0.0,0.27,12.56,4.61,2.84,2.48,2.72,1.95,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,0.0,0.28,2553,149,2327,180,46.45,7.48,17.59,9.28,26.2,8.14,8.85,5.22,24.87,8.26,5.0,4.0,2677
48,189,950400,48189950400,Census Tract 9504,48189,"Census Tract 9504, Hale County, TX",Hale County,Texas,"Hale County, Texas",24.7,81.3,5138,473,56125.0,6266.0,11.58,2.84,18.59,3.6,9.63,1.26,15.19,6.77,19.28,5.84,6.07,2.91,31.37,3.72,60.02,6.77,0.08,0.16,0.76,0.64,0.0,0.35,0.0,0.35,7.34,3.04,5.27,3.85,9.75,3.23,0.0,0.4,0.0,0.4,0.0,0.4,0.35,0.57,0.26,0.37,0.0,0.4,1631,88,1499,116,51.23,7.56,33.68,10.43,27.73,6.98,8.09,5.56,3.68,3.92,3.0,3.0,2685
48,189,950300,48189950300,Census Tract 9503,48189,"Census Tract 9503, Hale County, TX",Hale County,Texas,"Hale County, Texas",18.0,81.9,5908,459,53036.0,13187.0,2.83,1.47,5.09,2.35,22.41,1.45,7.49,3.55,12.84,4.85,1.0,0.81,53.91,3.19,42.13,7.33,0.0,0.3,0.44,0.49,0.0,0.3,0.07,0.14,5.09,3.04,3.41,3.6,4.7,2.3,0.42,0.63,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,0.0,0.31,2793,144,2466,188,31.27,6.81,9.35,5.2,18.34,7.65,11.71,5.05,7.16,3.96,4.0,4.0,2686
48,189,950900,48189950900,Census Tract 9509,48189,"Census Tract 9509, Hale County, TX",Hale County,Texas,"Hale County, Texas",23.5,77.8,2860,299,44330.0,6414.0,7.52,3.34,13.74,4.31,14.51,1.18,17.35,7.69,21.86,5.43,0.21,0.24,50.77,4.66,46.29,5.66,0.07,0.14,0.0,0.45,0.0,0.45,0.0,0.45,4.69,3.64,6.43,4.07,9.26,2.95,0.0,0.49,0.0,0.49,0.0,0.49,0.0,0.49,0.0,0.49,0.0,0.49,1172,90,996,98,30.52,6.91,18.64,8.38,17.35,6.44,15.02,5.16,2.65,2.64,3.0,1.0,2687
48,189,950500,48189950500,Census Tract 9505,48189,"Census Tract 9505, Hale County, TX",Hale County,Texas,"Hale County, Texas",28.3,76.8,3529,359,45049.0,10428.0,7.88,3.48,8.47,2.91,9.15,1.82,18.62,9.3,27.29,9.35,2.32,2.34,23.58,4.53,73.79,7.28,0.0,0.37,0.31,0.57,0.0,0.37,0.0,0.37,12.13,4.8,8.61,5.83,14.55,5.87,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.4,1303,68,1069,107,49.39,10.39,26.97,13.15,16.83,7.6,17.96,7.31,5.14,3.52,3.0,2.0,2688
48,29,161304,48029161304,Census Tract 1613.04,48029,"Census Tract 1613.04, Bexar County, TX",Bexar County,Texas,"Bexar County, Texas",32.3,78.4,4182,463,32898.0,7252.0,7.99,3.55,11.31,2.85,8.01,3.25,37.25,10.58,49.53,7.03,0.36,0.57,3.08,1.25,96.13,3.22,0.24,0.41,0.0,0.31,0.0,0.31,0.0,0.31,19.46,6.24,10.85,5.8,25.7,6.36,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,0.0,0.34,1167,54,1041,82,37.66,10.34,31.36,10.95,15.6,8.7,10.8,6.24,0.0,1.11,4.0,3.0,2716
